Version	ATC-Code	ATC-Bedeutung	DDD-Info
2025	C09DA23	Valsartan und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09DA24	Irbesartan und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09DA26	Candesartan und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09DA27	Telmisartan und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09DA28	Olmesartanmedoxomil und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09DA33	Valsartan und Indapamid	Standarddosis: 1 DE O 
2025	C09DA36	Candesartan und Indapamid	Standarddosis: 1 DE O 
2025	C09DB  	Angiotensin-II-Rezeptorblocker (ARB) und Calciumkanalblocker	
2025	C09DB01	Valsartan und Amlodipin	Standarddosis: 1 DE O 
2025	C09DB02	Olmesartanmedoxomil und Amlodipin	Standarddosis: 1 DE O 
2025	C09DB04	Telmisartan und Amlodipin	Standarddosis: 1 DE O 
2025	C09DB05	Irbesartan und Amlodipin	
2025	C09DB06	Losartan und Amlodipin	Standarddosis: 1 DE O 
2025	C09DB07	Candesartan und Amlodipin	Standarddosis: 1 DE O 
2025	C09DB08	Valsartan und Lercanidipin	
2025	C09DB09	Fimasartan und Amlodipin	
2025	C09DX  	Angiotensin-II-Rezeptorblocker (ARB), andere Kombinationen	
2025	C09DX01	Valsartan, Amlodipin und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09DX02	Valsartan und Aliskiren	
2025	C09DX03	Olmesartanmedoxomil, Amlodipin und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09DX04	Valsartan und Sacubitril	Standarddosis: 2 DE O 
2025	C09DX05	Valsartan und Nebivolol	
2025	C09DX06	Candesartan, Amlodipin und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09DX07	Irbesartan, Amlodipin und Hydrochlorothiazid	
2025	C09DX08	Telmisartan, Amlodipin und Hydrochlorothiazid	
2025	C09X   	ANDERE MITTEL MIT WIRKUNG AUF DAS RENIN-ANGIOTENSIN-SYSTEM	
2025	C09XA  	Renin-Inhibitoren	
2025	C09XA01	Remikiren	
2025	C09XA02	Aliskiren	0,15 g O
2025	C09XA52	Aliskiren und Hydrochlorothiazid	Standarddosis: 1 DE O 
2025	C09XA53	Aliskiren und Amlodipin	
2025	C09XA54	Aliskiren, Amlodipin und Hydrochlorothiazid	
2025	C09XX  	Andere Mittel mit Wirkung auf das Renin-Angiotensin-System	
2025	C09XX01	Sparsentan	0,4 g O 
2025	C10    	MITTEL, DIE DEN LIPIDSTOFFWECHSEL BEEINFLUSSEN	
2025	C10A   	MITTEL, DIE DEN LIPIDSTOFFWECHSEL BEEINFLUSSEN, REIN	
2025	C10AA  	HMG-CoA-Reduktasehemmer	
2025	C10AA01	Simvastatin	30 mg O
2025	C10AA02	Lovastatin	45 mg O
2025	C10AA03	Pravastatin	30 mg O
2025	C10AA04	Fluvastatin	60 mg O
2025	C10AA05	Atorvastatin	20 mg O
2025	C10AA06	Cerivastatin	0,2 mg O
2025	C10AA07	Rosuvastatin	10 mg O
2025	C10AA08	Pitavastatin	2 mg O
2025	C10AB  	Fibrate	
2025	C10AB01	Clofibrat	2 g O
2025	C10AB02	Bezafibrat	0,6 g O
2025	C10AB03	Aluminiumclofibrat	
2025	C10AB04	Gemfibrozil	1,2 g O
2025	C10AB05	Fenofibrat	0,2 g O mikronisiert; 0,25 g O nicht mikronisiert 
2025	C10AB06	Simfibrat	
2025	C10AB07	Ronifibrat	
2025	C10AB08	Ciprofibrat	0,1 g O
2025	C10AB09	Etofibrat	
2025	C10AB10	Clofibrid	
2025	C10AB11	Cholinfenofibrat	0,135 g O bezogen auf Fenofibratsäure
2025	C10AB12	Pemafibrat	
2025	C10AB15	Etofyllinclofibrat	
2025	C10AC  	Gallensäure bindende Mittel	
2025	C10AC01	Colestyramin	14 g O
2025	C10AC02	Colestipol	20 g O
2025	C10AC03	Colextran	
2025	C10AC04	Colesevelam	3,75 g O
2025	C10AD  	Nicotinsäure und Derivate	
2025	C10AD01	Niceritrol	1,5 g O
2025	C10AD02	Nicotinsäure	2 g O
2025	C10AD03	Nicofuranose	
2025	C10AD04	Aluminiumnicotinat	
2025	C10AD05	Nicotinylalkohol (Pyridylcarbinol)	0,9 g O
2025	C10AD06	Acipimox	0,5 g O
2025	C10AD08	Xantinolnicotinat	2 g O 
2025	C10AD09	alfa-Tocopherolnicotinat	
2025	C10AD52	Nicotinsäure, Kombinationen	2 g O bezogen auf Nicotinsäure 
2025	C10AP  	Pflanzliche Mittel, die den Lipidstoffwechsel beeinflussen	
2025	C10AP03	Knoblauchzwiebel	
2025	C10AX  	Andere Mittel, die den Lipidstoffwechsel beeinflussen	
2025	C10AX01	Dextrothyroxin	4 mg O
2025	C10AX02	Probucol	
2025	C10AX03	Tiadenol	
2025	C10AX05	Meglutol	
2025	C10AX06	Omega-3-Fettsäuren inkl. andere Ester und Säuren	4 g O
2025	C10AX07	Magnesiumpyridoxal-5-phosphatglutamat	
2025	C10AX08	Policosanol	
2025	C10AX09	Ezetimib	10 mg O
2025	C10AX10	Alipogentiparvovec	24 DE P 
2025	C10AX11	Mipomersen	
2025	C10AX12	Lomitapid	40 mg O
2025	C10AX13	Evolocumab	10 mg P
2025	C10AX14	Alirocumab	5,4 mg P
2025	C10AX15	Bempedoinsäure	0,18 g O
2025	C10AX16	Inclisiran	1,6 mg P
2025	C10AX17	Evinacumab	37,5 mg P 
2025	C10AX18	Volanesorsen	20 mg P
2025	C10AX19	Beta-Sitosterin	4,5 g O 
2025	C10AX21	Phospholipide	
2025	C10AX22	Icosapent-Ethyl	4 g O 
2025	C10B   	MITTEL, DIE DEN LIPIDSTOFFWECHSEL BEEINFLUSSEN, KOMBINATIONEN	
2025	C10BA  	Kombinationen verschiedener Mittel, die den Lipidstoffwechsel beeinflussen	
2025	C10BA01	Lovastatin und Nicotinsäure	
2025	C10BA02	Simvastatin und Ezetimib	Standarddosis: 1 DE O 
2025	C10BA03	Pravastatin und Fenofibrat	Standarddosis: 1 DE O 
2025	C10BA04	Simvastatin und Fenofibrat	
2025	C10BA05	Atorvastatin und Ezetimib	Standarddosis: 1 DE O 
2025	C10BA06	Rosuvastatin und Ezetimib	Standarddosis: 1 DE O 
2025	C10BA07	Rosuvastatin und Omega-3-Fettsäuren	
2025	C10BA08	Atorvastatin und Omega-3-Fettsäuren	
2025	C10BA09	Rosuvastatin und Fenofibrat	
2025	C10BA10	Bempedoinsäure und Ezetimib	Standarddosis: 1 DE O 
2025	C10BA11	Pravastatin und Ezetimib	
2025	C10BA12	Pravastatin, Ezetimib und Fenofibrat	
2025	C10BA13	Pitavastatin und Ezetimib	
2025	C10BA14	Pitavastatin und Fenofibrat	
2025	C10BB  	Fibrate in Kombination mit anderen Mitteln, die den Lipidstoffwechsel beeinflussen	
2025	C10BB01	Clofibrat und Nicotinsäure	
2025	C10BB02	Clofibrat in Kombination mit anderen Mitteln, die den Lipidstoffwechsel beeinflussen
2025	C10BE  	Kombinationen von anderen Mitteln, die den Lipidstoffwechsel beeinflussen	
2025	C10BE11	Phospholipide, Kombinationen	
2025	C10BP  	Pflanzliche Mittel, die den Lipidstoffwechsel beeinflussen, Kombinationen	
2025	C10BP03	Knoblauchzwiebel, Kombinationen	
2025	C10BX  	Mittel, die den Lipidstoffwechsel beeinflussen in Kombination mit anderen Mitteln	
2025	C10BX01	Simvastatin und Acetylsalicylsäure	30 mg O bezogen auf Simvastatin
2025	C10BX02	Pravastatin und Acetylsalicylsäure	
2025	C10BX03	Atorvastatin und Amlodipin	Standarddosis: 1 DE O 
2025	C10BX04	Simvastatin, Acetylsalicylsäure und Ramipril	
2025	C10BX05	Rosuvastatin und Acetylsalicylsäure	Standarddosis: 1 DE O 
2025	C10BX06	Atorvastatin, Acetylsalicylsäure und Ramipril	Standarddosis: 1 DE O 
2025	C10BX07	Rosuvastatin, Amlodipin und Lisinopril	
2025	C10BX08	Atorvastatin und Acetylsalicylsäure	
2025	C10BX09	Rosuvastatin und Amlodipin	Standarddosis: 1 DE O 
2025	C10BX10	Rosuvastatin und Valsartan	Standarddosis: 1 DE O 
2025	C10BX11	Atorvastatin, Amlodipin und Perindopril	Standarddosis: 1 DE O 
2025	C10BX12	Atorvastatin, Acetylsalicylsäure und Perindopril	
2025	C10BX13	Rosuvastatin, Perindopril und Indapamid	
2025	C10BX14	Rosuvastatin, Amlodipin und Perindopril	
2025	C10BX15	Atorvastatin und Perindopril	
2025	C10BX16	Rosuvastatin und Fimasartan	
2025	C10BX17	Rosuvastatin und Ramipril	
2025	C10BX18	Atorvastatin, Amlodipin und Ramipril	Standarddosis: 1 DE O 
2025	C10BX19	Atorvastatin, Amlodipin und Candesartan	Standarddosis: 1 DE O 
2025	C10BX20	Rosuvastatin und Telmisartan	
2025	C10BX21	Rosuvastatin und Perindopril	
2025	C10BX22	Rosuvastatin und Nebivolol	
2025	C10BX23	Rosuvastatin, Amlodipin und Ramipril	
2025	C10BX24	Rosuvastatin, Amlodipin und Telmisartan	
2025	D      	DERMATIKA	
2025	D01    	ANTIMYKOTIKA ZUR DERMATOLOGISCHEN ANWENDUNG	
2025	D01A   	ANTIMYKOTIKA ZUR TOPISCHEN ANWENDUNG	
2025	D01AA  	Antibiotika	
2025	D01AA01	Nystatin	250 TSD E T 
2025	D01AA02	Natamycin	
2025	D01AA03	Hachimycin	
2025	D01AA04	Pecilocin	
2025	D01AA06	Mepartricin	
2025	D01AA07	Pyrrolnitrin	
2025	D01AA08	Griseofulvin	
2025	D01AA10	Amphotericin B	
2025	D01AA20	Antibiotika in Kombination mit Corticosteroiden	
2025	D01AA51	Nystatin, Kombinationen	2,5 g T 
2025	D01AA91	Nystatin und Zinkoxid	2,5 g T 
2025	D01AC  	Imidazol- und Triazol-Derivate	
2025	D01AC01	Clotrimazol	25 mg T 
2025	D01AC02	Miconazol	40 mg T 
2025	D01AC03	Econazol	
2025	D01AC04	Chlormidazol	
2025	D01AC05	Isoconazol	
2025	D01AC06	Tiabendazol	
2025	D01AC07	Tioconazol	20 mg T 
2025	D01AC08	Ketoconazol	30 mg T (Creme) 
2025	D01AC09	Sulconazol	
2025	D01AC10	Bifonazol	10 mg T 
2025	D01AC11	Oxiconazol	10 mg T 
2025	D01AC12	Fenticonazol	
2025	D01AC13	Omoconazol	
2025	D01AC14	Sertaconazol	
2025	D01AC15	Fluconazol	
2025	D01AC16	Flutrimazol	
2025	D01AC17	Eberconazol	
2025	D01AC18	Luliconazol	
2025	D01AC19	Efinaconazol	
2025	D01AC20	Imidazole/Triazole in Kombination mit Corticosteroiden	
2025	D01AC21	Neticonazol	
2025	D01AC22	Lanoconazol	
2025	D01AC30	Croconazol	
2025	D01AC51	Clotrimazol, Kombinationen	
2025	D01AC52	Miconazol, Kombinationen	
2025	D01AC53	Econazol, Kombinationen	
2025	D01AC60	Bifonazol, Kombinationen	
2025	D01AE  	Andere Antimykotika zur topischen Anwendung	
2025	D01AE01	Bromchlorsalicylanilid	
2025	D01AE02	Methylrosanilin	
2025	D01AE03	Tribrommetacresol	
2025	D01AE04	Undecylensäure	
2025	D01AE05	Polynoxylin	
2025	D01AE06	2-(4-Chlorphenoxy)ethanol	
2025	D01AE07	Chlorphenesin	
2025	D01AE08	Ticlaton	
2025	D01AE09	Sulbentin	
2025	D01AE10	Ethylhydroxybenzoat	
2025	D01AE11	Haloprogin	
2025	D01AE12	Salicylsäure	0,3 g T Seborrhoea capitis 
2025	D01AE13	Selendisulfid	
2025	D01AE14	Ciclopirox	20 mg T bezogen auf Ciclopiroxolamin (Creme) 
2025	D01AE15	Terbinafin	10 mg T 
2025	D01AE16	Amorolfin	
2025	D01AE17	Dimazol	
2025	D01AE18	Tolnaftat	15 mg T 
2025	D01AE19	Tolciclat	
2025	D01AE20	Kombinationen	
2025	D01AE21	Flucytosin	
2025	D01AE22	Naftifin	
2025	D01AE23	Butenafin	
2025	D01AE24	Tavaborol	
2025	D01AE25	Liranaftat	
2025	D01AE26	Bromsalicylisopropylamid	
2025	D01AE27	Dichlorophen	
2025	D01AE51	Bromchlorsalicylanilid, Kombinationen	
2025	D01AE54	Undecylensäure, Kombinationen	
2025	D01AE62	Salicylsäure, Kombinationen	
2025	D01AE68	Tolnaftat, Kombinationen	
2025	D01AE77	Dichlorophen, Kombinationen	
2025	D01AE78	Buclosamid, Kombinationen	
2025	D01B   	ANTIMYKOTIKA ZUR SYSTEMISCHEN ANWENDUNG	
2025	D01BA  	Antimykotika zur systemischen Anwendung	
2025	D01BA01	Griseofulvin	0,5 g O
2025	D01BA02	Terbinafin	0,25 g O
2025	D01BA03	Fosravuconazol	0,1 g O bezogen auf Ravuconazol
2025	D02    	EMOLLIENTIA UND HAUTSCHUTZMITTEL	
2025	D02A   	EMOLLIENTIA UND HAUTSCHUTZMITTEL	
2025	D02AA  	Silikon-haltige Mittel	
2025	D02AA01	Dimeticon	
2025	D02AA02	Phenylmethylpolysiloxan	
2025	D02AA03	Polysiloxan	
2025	D02AA20	Kombinationen	
2025	D02AB  	Zink-haltige Mittel	
2025	D02AB01	Zinkoxid	Standarddosis: 2,5 g Salbe etc. T 
2025	D02AB02	Zinksulfat	
2025	D02AB51	Zinkoxid, Kombinationen	Standarddosis: 2,5 g Salbe etc. T 
2025	D02AB52	Zinksulfat, Kombinationen	
2025	D02AC  	Vaseline und Fett-haltige Mittel	
2025	D02AC01	Basistherapeutika	
2025	D02AC02	Linolsäure	
2025	D02AC05	Ethyllinolat	
2025	D02AC52	Linolsäure, Kombinationen	
2025	D02AC54	Paraffin, Kombinationen	
2025	D02AD  	Flüssige Pflaster	
2025	D02AD10	Verschiedene	
2025	D02AE  	Harnstoff-haltige Mittel	
2025	D02AE01	Harnstoff	0,2 g T 
2025	D02AE02	Carbamidperoxid	
2025	D02AE51	Harnstoff, Kombinationen	
2025	D02AF  	Salicylsäure-haltige Zubereitungen	
2025	D02AF01	Salicylsäure	
2025	D02AP  	Pflanzliche Emollientia und Hautschutzmittel	
2025	D02AP01	Nachtkerzensamenöl	
2025	D02AP02	Olivenöl	
2025	D02AP53	Sojaöl, Kombinationen	
2025	D02AX  	Andere Emollientia und Hautschutzmittel	
2025	D02AX03	Guajazulen	
2025	D02AX05	Schwefel-haltige Mittel	
2025	D02AX06	Glycerol	
2025	D02AX07	Plazentaextrakt	
2025	D02AX08	Glucose	
2025	D02AX09	Thymol	
2025	D02AX10	Kieselsäure	
2025	D02AX20	Kombinationen	
2025	D02B   	PROTEKTIVA GEGEN UV-STRAHLUNG	
2025	D02BA  	Protektiva gegen UV-Strahlung zur topischen Anwendung	
2025	D02BA01	Aminobenzoesäure	
2025	D02BA02	Octinoxat	
2025	D02BA20	Kombinationen	
2025	D02BB  	Protektiva gegen UV-Strahlung zur systemischen Anwendung	
2025	D02BB01	Betacaroten	0,1 g O
2025	D02BB02	Afamelanotid	0,00822 DE Implantat 
2025	D02BB51	Betacaroten, Kombinationen	
2025	D03    	ZUBEREITUNGEN ZUR BEHANDLUNG VON WUNDEN UND GESCHWÜREN	
2025	D03A   	WUNDBEHANDLUNGSMITTEL	
2025	D03AA  	Lebertransalben	
2025	D03AA01	Lebertran	
2025	D03AA51	Lebertran, Kombinationen	
2025	D03AC  	Narbenbehandlungsmittel	
2025	D03AC50	Narbenbehandlungsmittel, Kombinationen	
2025	D03AH  	Homöopathische und anthroposophische Wundbehandlungsmittel	
2025	D03AH01	Calendula	
2025	D03AH02	Echinacea	
2025	D03AH20	Kombinationen	
2025	D03AP  	Pflanzliche Wundbehandlungsmittel	
2025	D03AP01	Hamamelisblätter und -rinde	
2025	D03AP02	Ringelblumenblüten	
2025	D03AP03	Arnikablüten	
2025	D03AP04	Kamillenblüten	
2025	D03AP05	Weizenkeimextrakt	
2025	D03AP06	Maiskeimöl	
2025	D03AP07	Echinaceakraut	
2025	D03AP08	Bromelain	2 g T (Konzentrat proteolytischer Enzyme angereichert aus Bromelain) 
2025	D03AP09	Birkenrinde	1 g T (Gel) 
2025	D03AP11	Asiatisches Wassernabelkraut, inkl. Kombinationen	
2025	D03AP30	Kombinationen	
2025	D03AP51	Hamamelisblätter und -rinde, Kombinationen	
2025	D03AP52	Ringelblumenblüten, Kombinationen	
2025	D03AP54	Kamillenblüten, Kombinationen	
2025	D03AP57	Echinaceakraut, Kombinationen	
2025	D03AX  	Andere Wundbehandlungsmittel	
2025	D03AX01	Cadexomer-Iod	
2025	D03AX02	Dextranomer	
2025	D03AX03	Dexpanthenol	0,125 g T 
2025	D03AX04	Calciumpantothenat	
2025	D03AX05	Hyaluronsäure	
2025	D03AX06	Becaplermin	
2025	D03AX09	Crilanomer	
2025	D03AX10	Enoxolon	
2025	D03AX11	Natriumchlorit	
2025	D03AX12	Trolamin	
2025	D03AX13	Betulae cortex*	
2025	D03AX14	Centella asiatica herba, inkl. Kombinationen*	
2025	D03AX15	Trafermin	
2025	D03AX16	Beremagen geperpavec	
2025	D03AX17	Diperoxochlorsäure	
2025	D03AX18	Propolis	
2025	D03AX20	Andere Wundbehandlungsmittel	
2025	D03AX25	Sauermolkekonzentrat	
2025	D03AX26	Asiaticosid	
2025	D03AX27	Mineralölraffinat	
2025	D03AX28	Kälberblutextrakt	
2025	D03AX31	Phloroglucin	
2025	D03AX32	Fliegenlarven	
2025	D03AX33	Aluminiumacetattartrat	
2025	D03AX50	Andere Wundbehandlungsmittel, Kombinationen	
2025	D03AX53	Dexpanthenol, Kombinationen	
2025	D03AX69	Titandioxid, Kombinationen	
2025	D03AX70	Siliciumdioxid, Kombinationen	
2025	D03AX71	Perubalsam, Kombinationen	
2025	D03AX77	Mineralölraffinat, Kombinationen	
2025	D03AX79	Bakterienlysat, Kombinationen	
2025	D03B   	ENZYME	
2025	D03BA  	Proteolytische Enzyme	
2025	D03BA01	Trypsin	
2025	D03BA02	Kollagenase	
2025	D03BA03	Bromelain*	
2025	D03BA20	Kombinationen	
2025	D03BA50	Andere proteolytische Enzyme, Kombinationen	
2025	D03BA52	Kollagenase, Kombinationen	
2025	D03BA53	Protease, Kombinationen	
2025	D03BA54	Desoxyribonuclease, Kombinationen	
2025	D03BA55	Catalase, Kombinationen	
2025	D04    	ANTIPRURIGINOSA, INKL. ANTIHISTAMINIKA, ANÄSTHETIKA ETC.	
2025	D04A   	ANTIPRURIGINOSA, INKL. ANTIHISTAMINIKA, ANÄSTHETIKA ETC.	
2025	D04AA  	Antihistaminika zur topischen Anwendung	
2025	D04AA01	Thonzylamin	
2025	D04AA02	Mepyramin	
2025	D04AA03	Thenalidin	
2025	D04AA04	Tripelennamin	
2025	D04AA09	Chloropyramin	
2025	D04AA10	Promethazin	
2025	D04AA12	Tolpropamin	
2025	D04AA13	Dimetinden	
2025	D04AA14	Clemastin	
2025	D04AA15	Bamipin	
2025	D04AA16	Pheniramin	
2025	D04AA22	Isothipendyl	
2025	D04AA32	Diphenhydramin	
2025	D04AA33	Diphenhydraminmethylbromid	
2025	D04AA34	Chlorphenoxamin	
2025	D04AA39	Diphenylpyralin	
2025	D04AA40	Dioxopromethazin	
2025	D04AA82	Diphenhydramin, Kombinationen	
2025	D04AA91	Histapyrrodin, Kombinationen	
2025	D04AB  	Lokalanästhetika	
2025	D04AB01	Lidocain	
2025	D04AB02	Cinchocain	
2025	D04AB03	Oxybuprocain	
2025	D04AB04	Benzocain	
2025	D04AB05	Chinisocain	
2025	D04AB06	Tetracain	
2025	D04AB07	Pramocain	
2025	D04AB11	Polidocanol (Lauromacrogol 400)	
2025	D04AB51	Lidocain, Kombinationen	
2025	D04AB54	Benzocain, Kombinationen	
2025	D04AB61	Polidocanol (Lauromacrogol 400), Kombinationen	
2025	D04AH  	Homöopathische und anthroposophische Antipruriginosa	
2025	D04AH01	Cardiospermum	
2025	D04AH20	Homöopathische und anthroposophische Antipruriginosa, Kombinationen
2025	D04AX  	Andere Antipruriginosa	
2025	D04AX01	Doxepin	
2025	D04AX02	Crotamiton	
2025	D04AX03	Bufexamac	0,1 g T 
2025	D04AX04	Isoprenalin	
2025	D04AX05	Campher	
2025	D04AX06	Aqua calcariae	
2025	D04AX07	Gerbstoffe	15 mg T 
2025	D04AX54	Isoprenalin, Kombinationen	
2025	D04AX55	Campher, Kombinationen	
2025	D04AX57	Gerbstoffe, Kombinationen	
2025	D05    	ANTIPSORIATIKA	
2025	D05A   	ANTIPSORIATIKA ZUR TOPISCHEN ANWENDUNG	
2025	D05AA  	Teere	
2025	D05AA01	Bituminosulfonate	
2025	D05AA02	Steinkohlenteer	
2025	D05AA50	Andere Teere, Kombinationen	
2025	D05AA51	Bituminosulfonate, Kombinationen	
2025	D05AA52	Steinkohlenteer, Kombinationen	
2025	D05AC  	Anthracen-Derivate	
2025	D05AC01	Dithranol	
2025	D05AC51	Dithranol, Kombinationen	
2025	D05AD  	Psoralene zur topischen Anwendung	
2025	D05AD01	Trioxysalen	
2025	D05AD02	Methoxsalen	
2025	D05AX  	Andere Antipsoriatika zur topischen Anwendung	
2025	D05AX01	Fumarsäure	
2025	D05AX02	Calcipotriol	75 mcg T 
2025	D05AX03	Calcitriol	6 mcg T 
2025	D05AX04	Tacalcitol	4 mcg T 
2025	D05AX05	Tazaroten	
2025	D05AX06	Roflumilast	
2025	D05AX07	Tapinarof	
2025	D05AX22	Calcipotriol und Betamethason	
2025	D05AX51	Fumarsäure, Kombinationen	
2025	D05AX52	Calcipotriol, Kombinationen	
2025	D05AX55	Tazaroten und Ulobetasol	
2025	D05AX59	Salicylsäure, Kombinationen	
2025	D05B   	ANTIPSORIATIKA ZUR SYSTEMISCHEN ANWENDUNG	
2025	D05BA  	Psoralene zur systemischen Anwendung	
2025	D05BA01	Trioxysalen	10 mg O
2025	D05BA02	Methoxsalen	10 mg O
2025	D05BA03	Bergapten	
2025	D05BB  	Retinoide zur Behandlung der Psoriasis	
2025	D05BB01	Etretinat	35 mg O
2025	D05BB02	Acitretin	35 mg O
2025	D05BH  	Homöopathische und anthroposophische Antipsoriatika zur systemischen Anwendung	
2025	D05BH20	Kombinationen	
2025	D05BX  	Andere Antipsoriatika zur systemischen Anwendung	
2025	D05BX01	Fumarsäure	
2025	D05BX02	Dimethylfumarat	0,36 g O 
2025	D05BX51	Fumarsäure-Derivate, Kombinationen	0,36 g O bezogen auf Dimethylfumarat (zur Langzeittherapie) 
2025	D06    	ANTIBIOTIKA UND CHEMOTHERAPEUTIKA ZUR DERMATOLOGISCHEN ANWENDUNG	
2025	D06A   	ANTIBIOTIKA ZUR TOPISCHEN ANWENDUNG	
2025	D06AA  	Tetracyclin und Derivate	
2025	D06AA01	Demeclocyclin	
2025	D06AA02	Chlortetracyclin	
2025	D06AA03	Oxytetracyclin	
2025	D06AA04	Tetracyclin	
2025	D06AA05	Meclocyclin	
2025	D06AA20	Kombinationen	
2025	D06AX  	Andere Antibiotika zur topischen Anwendung	
2025	D06AX01	Fusidinsäure	60 mg T 
2025	D06AX02	Chloramphenicol	
2025	D06AX04	Neomycin	
2025	D06AX05	Bacitracin	
2025	D06AX07	Gentamicin	2,5 mg T 
2025	D06AX08	Tyrothricin	
2025	D06AX09	Mupirocin	40 mg T 
2025	D06AX10	Virginiamycin	
2025	D06AX11	Rifaximin	
2025	D06AX12	Amikacin	
2025	D06AX13	Retapamulin	20 mg T 
2025	D06AX14	Ozenoxacin	
2025	D06AX15	Rifamycin	
2025	D06AX17	Framycetin	
2025	D06AX20	Kombinationen	
2025	D06AX52	Chloramphenicol, Kombinationen	
2025	D06AX54	Neomycin, Kombinationen	
2025	D06AX58	Tyrothricin, Kombinationen	
2025	D06AX67	Framycetin, Kombinationen	
2025	D06B   	CHEMOTHERAPEUTIKA ZUR TOPISCHEN ANWENDUNG	
2025	D06BA  	Sulfonamide	
2025	D06BA01	Sulfadiazin-Silber	
2025	D06BA02	Sulfathiazol	
2025	D06BA03	Mafenid	
2025	D06BA04	Sulfamethizol	
2025	D06BA05	Sulfanilamid	
2025	D06BA06	Sulfamerazin	
2025	D06BA10	Sulfisomidin	
2025	D06BA50	Andere Sulfonamide, Kombinationen	
2025	D06BA51	Sulfadiazin-Silber, Kombinationen	
2025	D06BA55	Sulfanilamid, Kombinationen	
2025	D06BA62	Sulfacetamid, Kombinationen	
2025	D06BA63	Sulfacarbamid, Kombinationen	
2025	D06BA64	Sulfisoxazol, Kombinationen	
2025	D06BB  	Antivirale Mittel	
2025	D06BB01	Idoxuridin	
2025	D06BB02	Tromantadin	
2025	D06BB03	Aciclovir	25 mg T für 5%-ige Zubereitungen 
2025	D06BB04	Podophyllotoxin	
2025	D06BB05	Inosin	
2025	D06BB06	Penciclovir	6 mg T für 1%-ige Zubereitungen 
2025	D06BB07	Lysozym	
2025	D06BB08	Ibacitabin	
2025	D06BB09	Edoxudin	
2025	D06BB10	Imiquimod	
2025	D06BB11	Docosanol	50 mg T 
2025	D06BB12	Sinecatechine*	
2025	D06BB13	Berdazimernatrium	
2025	D06BB15	Vidarabin	
2025	D06BB19	Foscarnet	12 mg T 
2025	D06BB20	Kombinationen	
2025	D06BB53	Aciclovir, Kombinationen	
2025	D06BB65	Vidarabin, Kombinationen	
2025	D06BP  	Pflanzliche Chemotherapeutika inkl. antivirale Mittel zur topischen Anwendung	
2025	D06BP01	Melissenblätter	
2025	D06BP02	Salbeiblätter	
2025	D06BP03	Grüner Tee	
2025	D06BX  	Andere Chemotherapeutika	
2025	D06BX01	Metronidazol	15 mg T 
2025	D06BX02	Ingenolmebutat	Standarddosis: 1 DE T 
2025	D06BX03	Tirbanibulin	Standarddosis: 1 DE T 
2025	D06C   	ANTIBIOTIKA UND CHEMOTHERAPEUTIKA, KOMBINATIONEN	
2025	D07    	CORTICOSTEROIDE, DERMATOLOGISCHE ZUBEREITUNGEN	
2025	D07A   	CORTICOSTEROIDE, REIN	
2025	D07AA  	Corticosteroide, schwach wirksam (Gruppe I)	
2025	D07AA01	Methylprednisolon	
2025	D07AA02	Hydrocortison	
2025	D07AA03	Prednisolon	
2025	D07AB  	Corticosteroide, mittelstark wirksam (Gruppe II)	
2025	D07AB01	Clobetason	
2025	D07AB02	Hydrocortisonbutyrat	
2025	D07AB03	Flumetason	
2025	D07AB04	Fluocortin	
2025	D07AB05	Fluperolon	
2025	D07AB06	Fluorometholon	
2025	D07AB07	Flupredniden	
2025	D07AB08	Desonid	
2025	D07AB09	Triamcinolon	2 mg T für 0,1%-ige Zubereitungen 
2025	D07AB10	Alclometason	
2025	D07AB11	Hydrocortisonbuteprat	
2025	D07AB19	Dexamethason	
2025	D07AB21	Clocortolon	
2025	D07AB30	Kombinationen mittelstark wirksamer Corticosteroide	
2025	D07AC  	Corticosteroide, stark wirksam (Gruppe III)	
2025	D07AC01	Betamethason	2 mg T für 0,1%-ige Zubereitungen 
2025	D07AC02	Fluclorolon	
2025	D07AC03	Desoximetason	
2025	D07AC04	Fluocinolonacetonid	0,3 mg T 
2025	D07AC05	Fluocortolon	
2025	D07AC06	Diflucortolon	
2025	D07AC07	Fludroxycortid	
2025	D07AC08	Fluocinonid	
2025	D07AC09	Budesonid	
2025	D07AC10	Diflorason	
2025	D07AC11	Amcinonid	1,5 mg T 
2025	D07AC12	Halometason	
2025	D07AC13	Mometason	1 mg T 
2025	D07AC14	Methylprednisolonaceponat	1 mg T 
2025	D07AC15	Beclometason	
2025	D07AC16	Hydrocortisonaceponat	
2025	D07AC17	Fluticason	
2025	D07AC18	Prednicarbat	2,5 mg T 
2025	D07AC19	Difluprednat	
2025	D07AC21	Ulobetasol	
2025	D07AD  	Corticosteroide, sehr stark wirksam (Gruppe IV)	
2025	D07AD01	Clobetasol	0,5 mg T für 0,05%-ige Zubereitungen 
2025	D07AD02	Halcinonid	
